Track_ID,Track_Name,Track_Artist,Preview_URL,Genre
5gx2E5aIXMRBellPZW1up5,"Pills & Automobiles (feat. Yo Gotti, A Boogie Wit Da Hoodie & Kodak Black)","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7bXgB6jMjp9ATFy66eO08Z'}, 'href': 'https://api.spotify.com/v1/artists/7bXgB6jMjp9ATFy66eO08Z', 'id': '7bXgB6jMjp9ATFy66eO08Z', 'name': 'Chris Brown', 'type': 'artist', 'uri': 'spotify:artist:7bXgB6jMjp9ATFy66eO08Z'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6Ha4aES39QiVjR0L2lwuwq'}, 'href': 'https://api.spotify.com/v1/artists/6Ha4aES39QiVjR0L2lwuwq', 'id': '6Ha4aES39QiVjR0L2lwuwq', 'name': 'Yo Gotti', 'type': 'artist', 'uri': 'spotify:artist:6Ha4aES39QiVjR0L2lwuwq'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/31W5EY0aAly4Qieq6OFu6I'}, 'href': 'https://api.spotify.com/v1/artists/31W5EY0aAly4Qieq6OFu6I', 'id': '31W5EY0aAly4Qieq6OFu6I', 'name': 'A Boogie Wit da Hoodie', 'type': 'artist', 'uri': 'spotify:artist:31W5EY0aAly4Qieq6OFu6I'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/46SHBwWsqBkxI7EeeBEQG7'}, 'href': 'https://api.spotify.com/v1/artists/46SHBwWsqBkxI7EeeBEQG7', 'id': '46SHBwWsqBkxI7EeeBEQG7', 'name': 'Kodak Black', 'type': 'artist', 'uri': 'spotify:artist:46SHBwWsqBkxI7EeeBEQG7'}]",https://p.scdn.co/mp3-preview/c51406dacee65387c062bfc1fd7ff82f28ed7515?cid=57daa17ab8e544dcab420c4b154c56d9,hiphop
6YbhspuOar1D9WSSnfe7ds,"Young, Wild & Free (feat. Bruno Mars)","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7hJcb9fa4alzcOq3EaNPoG'}, 'href': 'https://api.spotify.com/v1/artists/7hJcb9fa4alzcOq3EaNPoG', 'id': '7hJcb9fa4alzcOq3EaNPoG', 'name': 'Snoop Dogg', 'type': 'artist', 'uri': 'spotify:artist:7hJcb9fa4alzcOq3EaNPoG'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/137W8MRPWKqSmrBGDBFSop'}, 'href': 'https://api.spotify.com/v1/artists/137W8MRPWKqSmrBGDBFSop', 'id': '137W8MRPWKqSmrBGDBFSop', 'name': 'Wiz Khalifa', 'type': 'artist', 'uri': 'spotify:artist:137W8MRPWKqSmrBGDBFSop'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0du5cEVh5yTK9QJze8zA0C'}, 'href': 'https://api.spotify.com/v1/artists/0du5cEVh5yTK9QJze8zA0C', 'id': '0du5cEVh5yTK9QJze8zA0C', 'name': 'Bruno Mars', 'type': 'artist', 'uri': 'spotify:artist:0du5cEVh5yTK9QJze8zA0C'}]",https://p.scdn.co/mp3-preview/8c67ffec7842ba4da0623429973e540e0dc3ccdd?cid=57daa17ab8e544dcab420c4b154c56d9,hiphop
3glqlA5qY3bbo8UaUDGPnw,Triumph,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/34EP7KEpOjXcM2TCat1ISk'}, 'href': 'https://api.spotify.com/v1/artists/34EP7KEpOjXcM2TCat1ISk', 'id': '34EP7KEpOjXcM2TCat1ISk', 'name': 'Wu-Tang Clan', 'type': 'artist', 'uri': 'spotify:artist:34EP7KEpOjXcM2TCat1ISk'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0dS5xeDefwoUNasLUHnCjR'}, 'href': 'https://api.spotify.com/v1/artists/0dS5xeDefwoUNasLUHnCjR', 'id': '0dS5xeDefwoUNasLUHnCjR', 'name': 'Cappadonna', 'type': 'artist', 'uri': 'spotify:artist:0dS5xeDefwoUNasLUHnCjR'}]",https://p.scdn.co/mp3-preview/e15cbaf09a5e8304e7e3f72d12fbeb14bf95f73c?cid=57daa17ab8e544dcab420c4b154c56d9,hiphop
7r6LNJT2LqpLpEyZQJPygt,Patek Water (feat. Offset),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1RyvyyTE3xzB2ZywiAwp0i'}, 'href': 'https://api.spotify.com/v1/artists/1RyvyyTE3xzB2ZywiAwp0i', 'id': '1RyvyyTE3xzB2ZywiAwp0i', 'name': 'Future', 'type': 'artist', 'uri': 'spotify:artist:1RyvyyTE3xzB2ZywiAwp0i'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/50co4Is1HCEo8bhOyUWKpn'}, 'href': 'https://api.spotify.com/v1/artists/50co4Is1HCEo8bhOyUWKpn', 'id': '50co4Is1HCEo8bhOyUWKpn', 'name': 'Young Thug', 'type': 'artist', 'uri': 'spotify:artist:50co4Is1HCEo8bhOyUWKpn'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4DdkRBBYG6Yk9Ka8tdJ9BW'}, 'href': 'https://api.spotify.com/v1/artists/4DdkRBBYG6Yk9Ka8tdJ9BW', 'id': '4DdkRBBYG6Yk9Ka8tdJ9BW', 'name': 'Offset', 'type': 'artist', 'uri': 'spotify:artist:4DdkRBBYG6Yk9Ka8tdJ9BW'}]",https://p.scdn.co/mp3-preview/ab0d45ffc05e9043169830cc898ce3c8bf0cdab9?cid=57daa17ab8e544dcab420c4b154c56d9,hiphop
0dIoGTQXDh1wVnhIiSyYEa,Bartier Cardi (feat. 21 Savage),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4kYSro6naA4h99UJvo89HB'}, 'href': 'https://api.spotify.com/v1/artists/4kYSro6naA4h99UJvo89HB', 'id': '4kYSro6naA4h99UJvo89HB', 'name': 'Cardi B', 'type': 'artist', 'uri': 'spotify:artist:4kYSro6naA4h99UJvo89HB'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1URnnhqYAYcrqrcwql10ft'}, 'href': 'https://api.spotify.com/v1/artists/1URnnhqYAYcrqrcwql10ft', 'id': '1URnnhqYAYcrqrcwql10ft', 'name': '21 Savage', 'type': 'artist', 'uri': 'spotify:artist:1URnnhqYAYcrqrcwql10ft'}]",https://p.scdn.co/mp3-preview/d7287b5aa682a642ffba244e6410df7e8da21ee4?cid=57daa17ab8e544dcab420c4b154c56d9,hiphop
3g9QWBvqxvbayuPdkTCcym,Just Another Day,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4sb7rZNN93BSS6Gqgepo4v'}, 'href': 'https://api.spotify.com/v1/artists/4sb7rZNN93BSS6Gqgepo4v', 'id': '4sb7rZNN93BSS6Gqgepo4v', 'name': 'Too $hort', 'type': 'artist', 'uri': 'spotify:artist:4sb7rZNN93BSS6Gqgepo4v'}]",https://p.scdn.co/mp3-preview/516e57c9a1481c258784c69259ff068ec917b3c4?cid=57daa17ab8e544dcab420c4b154c56d9,hiphop
6KMoKU9mRNthObqYAMrXnD,Jus Lyke Compton,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0b2XeWDPeBiLeskT6RFqMb'}, 'href': 'https://api.spotify.com/v1/artists/0b2XeWDPeBiLeskT6RFqMb', 'id': '0b2XeWDPeBiLeskT6RFqMb', 'name': 'DJ Quik', 'type': 'artist', 'uri': 'spotify:artist:0b2XeWDPeBiLeskT6RFqMb'}]",https://p.scdn.co/mp3-preview/61bcc1c986cb12fee8cff2f9f3c727750f905126?cid=57daa17ab8e544dcab420c4b154c56d9,hiphop
5uQOauh47VFt3B2kV9kRXw,My Shit,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/31W5EY0aAly4Qieq6OFu6I'}, 'href': 'https://api.spotify.com/v1/artists/31W5EY0aAly4Qieq6OFu6I', 'id': '31W5EY0aAly4Qieq6OFu6I', 'name': 'A Boogie Wit da Hoodie', 'type': 'artist', 'uri': 'spotify:artist:31W5EY0aAly4Qieq6OFu6I'}]",https://p.scdn.co/mp3-preview/598e62d3df18d37b8714f2377ddbb2d7b41083fd?cid=57daa17ab8e544dcab420c4b154c56d9,hiphop
0ySCYRXVugL9xDBecGc0jr,It Ain't Hard to Tell,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/20qISvAhX20dpIbOOzGK3q'}, 'href': 'https://api.spotify.com/v1/artists/20qISvAhX20dpIbOOzGK3q', 'id': '20qISvAhX20dpIbOOzGK3q', 'name': 'Nas', 'type': 'artist', 'uri': 'spotify:artist:20qISvAhX20dpIbOOzGK3q'}]",https://p.scdn.co/mp3-preview/ca9bf2cdf6d177d314cba190318f8947ff513e42?cid=57daa17ab8e544dcab420c4b154c56d9,hiphop
34oWbFBfGEElvgO0a5c9V4,No Flockin',"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/46SHBwWsqBkxI7EeeBEQG7'}, 'href': 'https://api.spotify.com/v1/artists/46SHBwWsqBkxI7EeeBEQG7', 'id': '46SHBwWsqBkxI7EeeBEQG7', 'name': 'Kodak Black', 'type': 'artist', 'uri': 'spotify:artist:46SHBwWsqBkxI7EeeBEQG7'}]",https://p.scdn.co/mp3-preview/ab8322b29b28cd0610593ddf7f736631c8bbfca8?cid=57daa17ab8e544dcab420c4b154c56d9,hiphop
1MQCTOWVfy4PcuBXkBsHVB,Just a Friend,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/22282KfMxDo2PMjnBc82I4'}, 'href': 'https://api.spotify.com/v1/artists/22282KfMxDo2PMjnBc82I4', 'id': '22282KfMxDo2PMjnBc82I4', 'name': 'Biz Markie', 'type': 'artist', 'uri': 'spotify:artist:22282KfMxDo2PMjnBc82I4'}]",https://p.scdn.co/mp3-preview/666e175f61edc1a4e86d382f0de489302d8f9ddb?cid=57daa17ab8e544dcab420c4b154c56d9,hiphop
19FsxX4RthRMZGfXkImdCb,Notorious Thugs - 2014 Remaster,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5me0Irg2ANcsgc93uaYrpb'}, 'href': 'https://api.spotify.com/v1/artists/5me0Irg2ANcsgc93uaYrpb', 'id': '5me0Irg2ANcsgc93uaYrpb', 'name': 'The Notorious B.I.G.', 'type': 'artist', 'uri': 'spotify:artist:5me0Irg2ANcsgc93uaYrpb'}]",https://p.scdn.co/mp3-preview/7a0940b3428009795dbe63e9f699c508618f6432?cid=57daa17ab8e544dcab420c4b154c56d9,hiphop
7g7M96UGiA7OR79H86gV4m,U and Dat (feat. T. Pain & Kandi Girl),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3crnzLy8R4lVwaigKEOz7V'}, 'href': 'https://api.spotify.com/v1/artists/3crnzLy8R4lVwaigKEOz7V', 'id': '3crnzLy8R4lVwaigKEOz7V', 'name': 'E-40', 'type': 'artist', 'uri': 'spotify:artist:3crnzLy8R4lVwaigKEOz7V'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3aQeKQSyrW4qWr35idm0cy'}, 'href': 'https://api.spotify.com/v1/artists/3aQeKQSyrW4qWr35idm0cy', 'id': '3aQeKQSyrW4qWr35idm0cy', 'name': 'T-Pain', 'type': 'artist', 'uri': 'spotify:artist:3aQeKQSyrW4qWr35idm0cy'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/41TccBHnkaVhhgCgl83JU8'}, 'href': 'https://api.spotify.com/v1/artists/41TccBHnkaVhhgCgl83JU8', 'id': '41TccBHnkaVhhgCgl83JU8', 'name': 'Kandi Girl', 'type': 'artist', 'uri': 'spotify:artist:41TccBHnkaVhhgCgl83JU8'}]",https://p.scdn.co/mp3-preview/1e41eceb57c27fae2ccf29907175a7c2712ee2ee?cid=57daa17ab8e544dcab420c4b154c56d9,hiphop
5ByAIlEEnxYdvpnezg7HTX,Juicy - 2005 Remaster,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5me0Irg2ANcsgc93uaYrpb'}, 'href': 'https://api.spotify.com/v1/artists/5me0Irg2ANcsgc93uaYrpb', 'id': '5me0Irg2ANcsgc93uaYrpb', 'name': 'The Notorious B.I.G.', 'type': 'artist', 'uri': 'spotify:artist:5me0Irg2ANcsgc93uaYrpb'}]",https://p.scdn.co/mp3-preview/04edad628874515d2316e6946a2f815f645328f1?cid=57daa17ab8e544dcab420c4b154c56d9,hiphop
1HOUzEsetdIPSpAgRPhZQt,Nobody Else but You,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2iojnBLj0qIMiKPvVhLnsH'}, 'href': 'https://api.spotify.com/v1/artists/2iojnBLj0qIMiKPvVhLnsH', 'id': '2iojnBLj0qIMiKPvVhLnsH', 'name': 'Trey Songz', 'type': 'artist', 'uri': 'spotify:artist:2iojnBLj0qIMiKPvVhLnsH'}]",https://p.scdn.co/mp3-preview/089d35c5f1e8b17eaa287b6bc722173b1134efc5?cid=57daa17ab8e544dcab420c4b154c56d9,hiphop
6jBCehpNMkwFVF3dz4nLIW,It's Tricky,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3CQIn7N5CuRDP8wEI7FiDA'}, 'href': 'https://api.spotify.com/v1/artists/3CQIn7N5CuRDP8wEI7FiDA', 'id': '3CQIn7N5CuRDP8wEI7FiDA', 'name': 'Run–D.M.C.', 'type': 'artist', 'uri': 'spotify:artist:3CQIn7N5CuRDP8wEI7FiDA'}]",https://p.scdn.co/mp3-preview/cb0e687379eccb806420af6e66d90b995deb0eab?cid=57daa17ab8e544dcab420c4b154c56d9,hiphop
53MHr9cjIlwet0mpmqNvjC,"Go Off (with Lil Uzi Vert, Quavo & Travis Scott)","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4O15NlyKLIASxsJ0PrXPfz'}, 'href': 'https://api.spotify.com/v1/artists/4O15NlyKLIASxsJ0PrXPfz', 'id': '4O15NlyKLIASxsJ0PrXPfz', 'name': 'Lil Uzi Vert', 'type': 'artist', 'uri': 'spotify:artist:4O15NlyKLIASxsJ0PrXPfz'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0VRj0yCOv2FXJNP47XQnx5'}, 'href': 'https://api.spotify.com/v1/artists/0VRj0yCOv2FXJNP47XQnx5', 'id': '0VRj0yCOv2FXJNP47XQnx5', 'name': 'Quavo', 'type': 'artist', 'uri': 'spotify:artist:0VRj0yCOv2FXJNP47XQnx5'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY'}, 'href': 'https://api.spotify.com/v1/artists/0Y5tJX1MQlPlqiwlOH1tJY', 'id': '0Y5tJX1MQlPlqiwlOH1tJY', 'name': 'Travis Scott', 'type': 'artist', 'uri': 'spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY'}]",https://p.scdn.co/mp3-preview/e335ac0c3f65af960eb734888ad0327d4ec09645?cid=57daa17ab8e544dcab420c4b154c56d9,hiphop
5n5uyFpfopa4mNdSN0gTaH,Wing$,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5BcAKTbp20cv7tC5VqPFoC'}, 'href': 'https://api.spotify.com/v1/artists/5BcAKTbp20cv7tC5VqPFoC', 'id': '5BcAKTbp20cv7tC5VqPFoC', 'name': 'Macklemore & Ryan Lewis', 'type': 'artist', 'uri': 'spotify:artist:5BcAKTbp20cv7tC5VqPFoC'}]",https://p.scdn.co/mp3-preview/c395f9bd916e0eedd760b83c54131f985e94598e?cid=57daa17ab8e544dcab420c4b154c56d9,hiphop
0msneWUDfYKAGrifwEDhtl,San Francisco Knights,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0av074qUwLn5eyzwqoq3xh'}, 'href': 'https://api.spotify.com/v1/artists/0av074qUwLn5eyzwqoq3xh', 'id': '0av074qUwLn5eyzwqoq3xh', 'name': 'People Under The Stairs', 'type': 'artist', 'uri': 'spotify:artist:0av074qUwLn5eyzwqoq3xh'}]",https://p.scdn.co/mp3-preview/530253b09e94ed8fb5cb1be48119e68ba5993b1e?cid=57daa17ab8e544dcab420c4b154c56d9,hiphop
0CAJdthKDdRjB2h8YOguN6,What You Know,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4OBJLual30L7gRl5UkeRcT'}, 'href': 'https://api.spotify.com/v1/artists/4OBJLual30L7gRl5UkeRcT', 'id': '4OBJLual30L7gRl5UkeRcT', 'name': 'T.I.', 'type': 'artist', 'uri': 'spotify:artist:4OBJLual30L7gRl5UkeRcT'}]",https://p.scdn.co/mp3-preview/8284d2a64f6d30fcdab404236c904cbef5de0234?cid=57daa17ab8e544dcab420c4b154c56d9,hiphop
5WoaF1B5XIEnWfmb5NZikf,Sky Walker (feat. Travis Scott),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/360IAlyVv4PCEVjgyMZrxK'}, 'href': 'https://api.spotify.com/v1/artists/360IAlyVv4PCEVjgyMZrxK', 'id': '360IAlyVv4PCEVjgyMZrxK', 'name': 'Miguel', 'type': 'artist', 'uri': 'spotify:artist:360IAlyVv4PCEVjgyMZrxK'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY'}, 'href': 'https://api.spotify.com/v1/artists/0Y5tJX1MQlPlqiwlOH1tJY', 'id': '0Y5tJX1MQlPlqiwlOH1tJY', 'name': 'Travis Scott', 'type': 'artist', 'uri': 'spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY'}]",https://p.scdn.co/mp3-preview/346fef42d6f419f25ce78866478f3d06637b05b4?cid=57daa17ab8e544dcab420c4b154c56d9,hiphop
5W9QCBJ6Em0XWX333YrNhc,Rent Money,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1RyvyyTE3xzB2ZywiAwp0i'}, 'href': 'https://api.spotify.com/v1/artists/1RyvyyTE3xzB2ZywiAwp0i', 'id': '1RyvyyTE3xzB2ZywiAwp0i', 'name': 'Future', 'type': 'artist', 'uri': 'spotify:artist:1RyvyyTE3xzB2ZywiAwp0i'}]",https://p.scdn.co/mp3-preview/f4ea33a70af51695803d4e95b26e7e8459aa38d2?cid=57daa17ab8e544dcab420c4b154c56d9,hiphop
7LAhKXDNWwq3CmnFP3UIOP,Nightmare,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4DdkRBBYG6Yk9Ka8tdJ9BW'}, 'href': 'https://api.spotify.com/v1/artists/4DdkRBBYG6Yk9Ka8tdJ9BW', 'id': '4DdkRBBYG6Yk9Ka8tdJ9BW', 'name': 'Offset', 'type': 'artist', 'uri': 'spotify:artist:4DdkRBBYG6Yk9Ka8tdJ9BW'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0iEtIxbK0KxaSlF7G42ZOp'}, 'href': 'https://api.spotify.com/v1/artists/0iEtIxbK0KxaSlF7G42ZOp', 'id': '0iEtIxbK0KxaSlF7G42ZOp', 'name': 'Metro Boomin', 'type': 'artist', 'uri': 'spotify:artist:0iEtIxbK0KxaSlF7G42ZOp'}]",https://p.scdn.co/mp3-preview/fe5919c872201c663a761b0513da688775283287?cid=57daa17ab8e544dcab420c4b154c56d9,hiphop
6GAemDMWAXa8wZOBkO1gar,Buggin' Out,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/09hVIj6vWgoCDtT03h8ZCa'}, 'href': 'https://api.spotify.com/v1/artists/09hVIj6vWgoCDtT03h8ZCa', 'id': '09hVIj6vWgoCDtT03h8ZCa', 'name': 'A Tribe Called Quest', 'type': 'artist', 'uri': 'spotify:artist:09hVIj6vWgoCDtT03h8ZCa'}]",https://p.scdn.co/mp3-preview/71522856a060373689f4e58c8b7635a7b53eabb8?cid=57daa17ab8e544dcab420c4b154c56d9,hiphop
0Fpen1PTuEnCmOJtUU9Iud,New Patek,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4O15NlyKLIASxsJ0PrXPfz'}, 'href': 'https://api.spotify.com/v1/artists/4O15NlyKLIASxsJ0PrXPfz', 'id': '4O15NlyKLIASxsJ0PrXPfz', 'name': 'Lil Uzi Vert', 'type': 'artist', 'uri': 'spotify:artist:4O15NlyKLIASxsJ0PrXPfz'}]",https://p.scdn.co/mp3-preview/7230641a984e8b5952adf5f49fb991b58ebf835a?cid=57daa17ab8e544dcab420c4b154c56d9,hiphop
2e9EZ2V5QGGZPMJacO3y0Y,Grove St. Party (feat. Kebo Gotti),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6f4XkbvYlXMH0QgVRzW0sM'}, 'href': 'https://api.spotify.com/v1/artists/6f4XkbvYlXMH0QgVRzW0sM', 'id': '6f4XkbvYlXMH0QgVRzW0sM', 'name': 'Waka Flocka Flame', 'type': 'artist', 'uri': 'spotify:artist:6f4XkbvYlXMH0QgVRzW0sM'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/00UOluVoYY4F2blO5DmgRj'}, 'href': 'https://api.spotify.com/v1/artists/00UOluVoYY4F2blO5DmgRj', 'id': '00UOluVoYY4F2blO5DmgRj', 'name': 'Kebo Gotti', 'type': 'artist', 'uri': 'spotify:artist:00UOluVoYY4F2blO5DmgRj'}]",https://p.scdn.co/mp3-preview/a5498244b8cd40d072a2e9c0d1481ebbb60009c9?cid=57daa17ab8e544dcab420c4b154c56d9,hiphop
6gBFPUFcJLzWGx4lenP6h2,goosebumps,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY'}, 'href': 'https://api.spotify.com/v1/artists/0Y5tJX1MQlPlqiwlOH1tJY', 'id': '0Y5tJX1MQlPlqiwlOH1tJY', 'name': 'Travis Scott', 'type': 'artist', 'uri': 'spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY'}]",https://p.scdn.co/mp3-preview/d6d1ec9bfc82463707878d5e36d15e7b8a364069?cid=57daa17ab8e544dcab420c4b154c56d9,hiphop
76Y0gxtTxN0FyDCYh5qYQj,Get Right Witcha,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6oMuImdp5ZcFhWP0ESe6mG'}, 'href': 'https://api.spotify.com/v1/artists/6oMuImdp5ZcFhWP0ESe6mG', 'id': '6oMuImdp5ZcFhWP0ESe6mG', 'name': 'Migos', 'type': 'artist', 'uri': 'spotify:artist:6oMuImdp5ZcFhWP0ESe6mG'}]",https://p.scdn.co/mp3-preview/0b87da8236cde7dc58720eade86ca0744350fada?cid=57daa17ab8e544dcab420c4b154c56d9,hiphop
5LN1B9uVAVleCZ2euGarvi,MVP,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/30fiiwr2EeZp1tAhzYCmyM'}, 'href': 'https://api.spotify.com/v1/artists/30fiiwr2EeZp1tAhzYCmyM', 'id': '30fiiwr2EeZp1tAhzYCmyM', 'name': 'Big L', 'type': 'artist', 'uri': 'spotify:artist:30fiiwr2EeZp1tAhzYCmyM'}]",https://p.scdn.co/mp3-preview/da5feaf26b51df900c712b6eb30b89a023b211b2?cid=57daa17ab8e544dcab420c4b154c56d9,hiphop
2icouZbxwqoL63gHhO2vGd,I Wanna Get High,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4P0dddbxPil35MNN9G2MEX'}, 'href': 'https://api.spotify.com/v1/artists/4P0dddbxPil35MNN9G2MEX', 'id': '4P0dddbxPil35MNN9G2MEX', 'name': 'Cypress Hill', 'type': 'artist', 'uri': 'spotify:artist:4P0dddbxPil35MNN9G2MEX'}]",https://p.scdn.co/mp3-preview/de1142f5294cac56d0addface42140c53e6662cc?cid=57daa17ab8e544dcab420c4b154c56d9,hiphop
1Sgj10byiGzPpI2IrXSFEn,Protect Ya Neck,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/34EP7KEpOjXcM2TCat1ISk'}, 'href': 'https://api.spotify.com/v1/artists/34EP7KEpOjXcM2TCat1ISk', 'id': '34EP7KEpOjXcM2TCat1ISk', 'name': 'Wu-Tang Clan', 'type': 'artist', 'uri': 'spotify:artist:34EP7KEpOjXcM2TCat1ISk'}]",https://p.scdn.co/mp3-preview/e1e046ca91cf927e535ba512aad294f4f6f4109c?cid=57daa17ab8e544dcab420c4b154c56d9,hiphop
1psC5iHzQxaTMZ5dWGfM6I,Juice,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6Ha4aES39QiVjR0L2lwuwq'}, 'href': 'https://api.spotify.com/v1/artists/6Ha4aES39QiVjR0L2lwuwq', 'id': '6Ha4aES39QiVjR0L2lwuwq', 'name': 'Yo Gotti', 'type': 'artist', 'uri': 'spotify:artist:6Ha4aES39QiVjR0L2lwuwq'}]",https://p.scdn.co/mp3-preview/0789909d666ea1d29562f9d791727c5d9307b4b5?cid=57daa17ab8e544dcab420c4b154c56d9,hiphop
0b9oOr2ZgvyQu88wzixux9,This Is America,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/73sIBHcqh3Z3NyqHKZ7FOL'}, 'href': 'https://api.spotify.com/v1/artists/73sIBHcqh3Z3NyqHKZ7FOL', 'id': '73sIBHcqh3Z3NyqHKZ7FOL', 'name': 'Childish Gambino', 'type': 'artist', 'uri': 'spotify:artist:73sIBHcqh3Z3NyqHKZ7FOL'}]",https://p.scdn.co/mp3-preview/01afc9c7c44d7b4b01d2340a00e586031827b243?cid=57daa17ab8e544dcab420c4b154c56d9,hiphop
6BbINUfGabVyiNFJpQXn3x,Wicked,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1RyvyyTE3xzB2ZywiAwp0i'}, 'href': 'https://api.spotify.com/v1/artists/1RyvyyTE3xzB2ZywiAwp0i', 'id': '1RyvyyTE3xzB2ZywiAwp0i', 'name': 'Future', 'type': 'artist', 'uri': 'spotify:artist:1RyvyyTE3xzB2ZywiAwp0i'}]",https://p.scdn.co/mp3-preview/f4e084bf3a27dc532efcceb718b210868134e588?cid=57daa17ab8e544dcab420c4b154c56d9,hiphop
7lAK3oHbfEnvUQWosrMMpR,YOSEMITE,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY'}, 'href': 'https://api.spotify.com/v1/artists/0Y5tJX1MQlPlqiwlOH1tJY', 'id': '0Y5tJX1MQlPlqiwlOH1tJY', 'name': 'Travis Scott', 'type': 'artist', 'uri': 'spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY'}]",https://p.scdn.co/mp3-preview/93e6cdc0f8d46ff0d4dc1b9325f4a064ba32c5c8?cid=57daa17ab8e544dcab420c4b154c56d9,hiphop
0gFB5H3pHN13ERt2FyMuWi,It Takes Two,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6vwFR7NilfrQ4AX0d41fWu'}, 'href': 'https://api.spotify.com/v1/artists/6vwFR7NilfrQ4AX0d41fWu', 'id': '6vwFR7NilfrQ4AX0d41fWu', 'name': 'Rob Base & DJ EZ Rock', 'type': 'artist', 'uri': 'spotify:artist:6vwFR7NilfrQ4AX0d41fWu'}]",https://p.scdn.co/mp3-preview/b76146a47bf890e0f206a8b1f36aea2773e92688?cid=57daa17ab8e544dcab420c4b154c56d9,hiphop
5NQbUaeTEOGdD6hHcre0dZ,679 (feat. Remy Boyz),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6PXS4YHDkKvl1wkIl4V8DL'}, 'href': 'https://api.spotify.com/v1/artists/6PXS4YHDkKvl1wkIl4V8DL', 'id': '6PXS4YHDkKvl1wkIl4V8DL', 'name': 'Fetty Wap', 'type': 'artist', 'uri': 'spotify:artist:6PXS4YHDkKvl1wkIl4V8DL'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2s0yxtiHiyGe6CY4mbDYFi'}, 'href': 'https://api.spotify.com/v1/artists/2s0yxtiHiyGe6CY4mbDYFi', 'id': '2s0yxtiHiyGe6CY4mbDYFi', 'name': 'Remy Boyz', 'type': 'artist', 'uri': 'spotify:artist:2s0yxtiHiyGe6CY4mbDYFi'}]",https://p.scdn.co/mp3-preview/80fad54c551fb6e366ce5523ca4028361365fcd8?cid=57daa17ab8e544dcab420c4b154c56d9,hiphop
